accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ
0.0065141,1.010234352,-0.33468378,1.579704378,0.531617985,0.733063289,0.547257949,1.288069164,-1.149339023,1.528308143,-1.240001792,0.328401641,0.421712881,0.280921774,-0.48596081
0.284970205,0.391428152,-0.358108301,0.333377798,-1.926294362,0.134466723,0.791272057,1.296465239,-1.51528426,0.410441501,-1.929103416,-0.295979036,-0.257019646,-0.300365811,0.680262402
0.459643491,0.820285091,0.520555384,0.069829589,-0.41526557,0.421007162,0.024131499,-1.088348959,-1.532044736,-1.473776852,0.270662888,-0.531358407,0.068605188,-0.280678226,-0.541544152
0.356950628,0.172224433,-0.317637654,-1.153810933,2.375548262,-0.157744544,2.249794227,-2.48773039,-1.016881917,1.869270568,1.988743419,5.090597887,0.075780521,-0.781205538,-0.507300396
0.916122441,3.042191149,-0.167478448,0.652947828,0.919527279,1.399875199,-0.974383065,1.201920519,-0.583883089,0.226427974,0.761562273,1.451931052,-0.192336484,0.098547037,0.009725983
0.731761534,1.06334196,0.244537953,0.132060541,3.625036279,-0.691260118,0.396021746,0.24974751,-1.391974611,1.375054277,0.351204707,2.983170896,-0.029230682,-0.347728351,-0.065661814
-0.714702779,0.769891664,-0.068938593,0.155565017,-0.999523407,-0.85135885,-2.634628203,-0.124215809,-0.582028775,0.569983828,0.314495846,-0.155956359,-0.176529407,0.421619965,0.449226867
0.163174713,0.656742342,-0.087285199,0.092706536,0.742896742,-0.118612865,-0.86576791,2.006657184,-1.304527491,-0.089192999,0.148917617,-0.521926084,-0.108451326,0.12759927,0.138068605
0.1588583,0.878683768,-0.175294682,-3.734364016,-0.608584254,-0.256689511,-2.773058997,-2.220060187,-1.438504621,0.61997643,0.196320387,0.457496397,0.260044823,0.022240215,-0.078979305
0.482363325,0.469160844,-0.211783893,-0.295819447,-0.685056197,-0.31394112,-1.448932541,1.148084272,-0.539768623,-1.007367397,-0.236428341,0.240876949,0.323054023,2.191664396,-0.237205096
-0.151092119,0.658671113,-0.169305031,0.438036897,-0.007585116,-0.438024541,-1.226546276,1.746375143,-0.539087798,-1.183709273,0.278418526,0.282697096,0.035998549,0.081465405,0.082457884
0.493962147,0.97369439,0.149556104,2.279302792,-0.181401645,-0.141983784,0.793777427,2.189956165,-1.458781863,1.190562194,1.682448518,-0.515933545,1.945192577,-0.010596586,-0.242166216
0.841139108,1.146217638,0.142150561,-0.269680228,0.211464575,-1.768084999,-2.34658783,1.926961755,-1.420022194,0.736363735,-1.949360166,-0.921997387,0.097162147,1.06219887,0.351821311
0.220676111,0.897308423,-0.277083103,-0.652121776,1.49080626,-0.08392774,-2.210759001,0.547808186,-1.453443076,-0.587352811,1.017232368,-0.116258836,-0.073199401,0.140367118,0.18549044
-0.148127631,0.99735219,0.004522612,-2.745106488,-0.368387623,-0.396964762,-1.903026153,0.418117902,-1.003654137,-3.311854062,-0.204986766,0.532194392,-0.166268023,-0.374918338,0.29285831
0.289969763,1.178318225,-0.105102719,0.702190969,-0.082925255,0.366212274,-2.454199703,-0.941255298,-1.447892414,0.139623555,-1.661587044,-0.219197978,0.065655163,0.41041037,0.149307731
0.461669174,1.057171221,-0.651564784,-0.444035222,-1.199634593,-1.258184036,-1.397849712,2.928832231,-1.261532689,-0.263934494,-0.226307018,1.052752297,0.100449288,0.07006651,-0.233877921
-0.141753806,1.107610314,-0.246803651,0.971500298,0.430463557,-0.626897657,1.874045243,1.084721019,-1.338868252,0.398421577,0.580181941,0.176185913,0.118539306,0.029424751,-0.127088733
-0.018689751,0.982255235,0.42396528,0.514754541,-0.2800825,1.267342279,2.493544913,0.564128241,-1.222591391,0.167494098,-1.114156591,0.073756386,0.008022941,0.120521896,0.124711978
-0.116754714,-0.155226277,-0.214773379,0.494345824,0.635772862,0.310187613,-0.435923159,1.237766753,-0.589690917,0.914480413,0.619195597,-0.415518373,-0.133000698,-0.005514779,0.057500752
0.723385809,-0.282615452,-0.187964299,0.53304371,-0.264000774,-0.254230738,-0.703758282,-2.51978739,-1.322006918,-3.43643228,-0.148396692,-0.737418212,-0.004417789,0.064125995,-0.178804253
-0.097030239,1.018394568,0.175916201,1.844966722,0.376131118,-0.737112767,-0.319746018,-1.198327367,-1.441219993,0.023407931,0.135830438,-0.103296422,0.045922234,-0.167969549,0.070966841
-0.564807182,0.803835365,0.952339644,-1.043072833,-0.350074283,-0.552997062,-3.141537292,0.58715522,-1.146401341,0.78191621,0.172970963,-0.810286545,-0.335071944,-0.539366447,0.520539954
0.467987688,0.717513533,-0.001996794,-1.419512037,1.88669604,-0.09298565,0.168227407,-3.110558786,-1.122310914,0.499494573,2.410580885,0.114527205,-0.170219204,-0.313003857,-0.81995811
-0.221753741,1.237840985,0.086511484,-0.340388262,2.137067356,-0.115125931,-1.300767216,-2.538177351,-1.45340287,0.365811592,-1.103500033,0.336171027,0.671916904,-0.130651461,0.501130714
0.346056362,0.68792917,0.044474921,-2.57649824,-0.180499079,0.393033665,2.53270726,0.543756239,-1.299705701,0.323589595,1.351292073,-0.428787728,-0.096679891,0.60145645,0.191508295
0.350082175,0.834204298,-0.09137435,1.331523307,-0.832924569,1.866871768,0.487713737,1.172763859,-0.639041937,0.836197864,-0.260765849,-5.976616423,0.218882077,-0.022577701,0.970994489
-0.679142267,0.831651466,0.008902141,0.921239259,-1.578459858,0.355488338,2.327759178,0.314939507,-1.234700744,0.839908406,-0.912792257,-0.104464079,0.04608497,-0.017116037,0.921443386
0.785869157,0.985783564,-0.207015045,0.064019556,-0.404113572,-0.686452087,-1.663778478,2.152039397,-1.231766073,0.395278159,0.098434992,-1.085815508,0.184766267,0.307053162,0.023531825
-0.278788715,1.498346737,0.544220716,4.114591185,-0.122694859,0.041729896,2.236409732,-1.611373507,-1.346278829,0.278287144,3.715050886,0.039195126,0.350960282,0.090549882,0.010830946
-0.210540311,0.697283018,-0.959205954,-0.733291625,0.261691941,-0.003744037,-2.068031614,1.578752502,-0.7600089,-0.217978387,-0.105338953,-0.164343272,-0.547264587,0.15906298,0.048177397
0.046658517,0.656884381,-0.151200091,-2.923782043,-2.356026345,-0.35110958,2.819444744,-0.950823637,-1.336485288,3.406775171,-0.279444102,0.463319507,0.134692309,1.47575932,-0.374979201
-0.455126043,0.788672318,0.164301955,0.687282856,-0.1514607,0.301383427,1.11144507,1.136501789,-0.503612475,-0.150897829,-2.108780711,-0.497986451,0.326455406,0.022531219,-0.087232179
-0.066823258,-0.254081449,-0.283157243,3.620593544,-1.203011897,1.587976256,2.012270728,1.898200026,-1.294039402,-1.690634967,-0.473435573,-1.381233289,-0.080165029,0.258304352,-0.059524762
0.30390561,0.221486677,-0.062484572,-0.175157027,-1.855047549,-1.059705722,1.97745229,1.7094136,-0.570838902,-0.233875403,-0.128113274,-0.481959082,-0.886007189,0.641039815,-0.543631222
0.485057929,0.186565991,-0.891771228,1.18929804,0.460387568,0.107190605,0.103992054,-3.04944602,-0.990693354,-2.749108249,0.56018546,0.384342254,-0.091801026,-0.593009061,-0.342277781
0.358615061,1.118588721,-0.058416379,0.977366016,2.787168586,0.1901915,0.609952823,1.142794369,-1.133303595,0.45590717,-0.188473249,-0.212498409,-0.677292921,-0.07139179,-0.446261147
-0.619713759,0.88720522,-0.313211479,-0.058357916,0.106285984,1.69797246,-0.907121007,1.690776776,-1.347414616,-1.024184473,0.209150673,-0.468831613,-0.117041709,1.242972769,-0.256871862
-0.143693405,1.072583838,0.06983157,0.079727415,0.563064993,-0.080942407,0.827933118,-0.588768625,-1.467308547,0.900553082,-1.816188585,0.188515092,-0.297645672,-0.08949812,0.04200424
0.400938077,1.357959003,0.248881037,0.467547978,-0.336810204,-1.629961555,3.141572127,-1.057901375,-1.266757426,-3.157158865,-0.269820431,0.296734492,-0.065080902,0.018207102,0.114793901
0.314867476,1.42986369,-0.089658009,0.916247395,-0.342971596,-0.291649584,1.187523082,-2.748313668,-1.421155205,2.543166124,-0.488539114,-0.122549662,-0.001426612,1.548892195,0.001728019
0.811891923,0.454043635,-0.163653107,0.920887434,-0.525935175,0.042637309,-0.904972952,1.504608644,-0.576830785,-0.465666773,-1.462870171,0.098812611,0.04213274,0.365004571,0.230136649
0.51834713,0.678282307,-0.254076999,-0.135992531,-0.664258807,0.017205575,2.271816269,1.491961594,-1.130108698,0.137923232,-0.20682829,0.790432158,-0.671282805,-0.363033384,0.374853343
-0.123888122,1.284339353,0.05079721,-0.036838061,0.125508989,-0.737491031,-1.128489348,0.514571518,-1.221476601,-0.446956404,-0.638781483,-0.290585512,-0.143840294,-0.573216886,-0.351944951
0.874893708,0.8739286,0.235527432,0.304395763,-0.077614777,0.458189296,-2.226633773,1.282222504,-1.538201246,-1.180851276,0.016464,-1.202265898,-0.016936064,-0.138829383,-0.117376761
-0.323599968,0.20566954,-0.074125828,-0.789024035,0.083735732,-1.249943549,-0.092736221,2.617987076,-1.533707031,2.780682927,-1.033477917,-0.023910566,-0.370034156,0.031476231,-0.009352168
-0.479084459,0.156818716,0.460121092,-3.304470804,-1.669415738,0.772977643,-1.575979746,2.219918179,-1.387351313,-2.99436838,-0.147022215,-0.345426241,-0.051663201,-0.734622534,-0.147209205
-0.184561104,-0.11526518,-0.132848394,-1.194188241,-0.379371229,-0.138488159,-3.141537292,2.632819782,-1.144665738,3.884888889,-2.744152557,0.219468162,-0.301753158,0.352689789,0.058618937
0.007437136,1.014750972,-0.104501226,1.355449094,-0.915921462,-0.866162203,2.807843524,-0.486322798,-1.450956404,-0.218470994,-2.295292582,0.014531164,-0.281124114,-0.206837162,0.198749553
-0.314802166,0.957004579,0.15467242,0.646585134,-0.100093859,-0.709827698,-1.633504406,-1.105175795,-1.411063948,-0.518541486,2.850563996,0.54069387,0.010217426,-0.119802408,0.06088233
-0.008846995,0.792409797,0.25410878,0.376295214,-1.009360444,0.33087323,-0.082975427,0.59218394,-1.292654256,-3.3140636,-0.456907071,-1.14645956,-0.14771482,-0.010982418,-0.48393699
-0.423320703,1.086026486,-0.291175822,-0.582690062,-1.193543301,-0.734747072,1.467293435,1.105776834,-1.44090484,0.591021501,0.071782932,-0.226627359,-0.484242165,-0.236321001,0.032640942
0.923292278,0.824909875,0.253539225,0.742954914,2.61092726,0.522194953,1.2853577,2.438346732,-1.545614527,0.837435627,2.754813414,-0.188697183,0.195933523,-0.185122091,-0.303290551
0.67608726,1.140658378,-0.11389372,-0.076510593,-1.064282121,-0.745207269,1.913152352,1.356292453,-0.820282125,-0.866739022,-0.471618274,0.264356871,-0.106429873,0.358429154,0.128137157
0.396665145,0.707108972,-0.059338991,0.926817393,0.557093431,-0.184111419,-1.661658035,1.483657731,-1.179813039,-1.075188272,-0.866581056,0.04875598,0.156514169,0.053838306,0.235107511
-0.052820452,0.925344563,-0.211968307,-0.445703044,-1.004684863,-0.087479485,-2.818807424,-2.689368425,-1.390109991,0.773469285,0.070592538,-0.450594165,2.33733058,-0.032916359,-0.502289631
-0.182436828,0.833830556,-1.263094676,0.696897167,2.667360696,-0.206209816,-0.843425369,2.74610714,-1.329878999,-1.925231218,1.785550918,-0.223784634,0.152660988,-0.164199157,-0.16486
0.42101161,0.813399532,0.075375245,0.02732251,-0.615460644,0.221315722,-0.640546896,2.046135791,-0.632440353,-0.111690434,0.003218513,0.245752968,-0.089961487,-0.098377986,-0.155310365
0.445696915,1.254783665,-0.040057389,-0.344343014,-0.926068592,-0.308906488,-1.741301639,1.221236413,-1.433433394,1.000030773,-0.36485041,-1.25763613,-0.065522959,-0.108369962,0.703280085
-0.222886785,1.777131775,-0.294452891,2.072861659,-0.319558827,-1.282520851,-0.210654377,0.634353399,-1.458736533,0.818344772,-0.637668613,-0.682381372,-0.148226734,0.108480018,0.546320413
0.142875112,1.585969237,0.28612247,1.299281269,1.407325095,1.34756915,-3.141537292,1.350706669,-1.247156373,-1.978331493,1.807197564,-0.410599851,-0.014542772,-0.127539546,-0.394541244
0.012390478,0.975208333,-0.259824803,0.760617177,0.619184285,-0.087260215,0.213966197,1.972744059,-1.522207139,-0.242668169,-2.758832913,-0.23986719,0.40587553,-0.261113778,0.116756411
0.100644591,1.059975617,-0.002133672,1.051938075,-1.227836986,-0.128486916,1.81707647,-0.395720582,-1.493200372,0.353035807,-0.500330194,-0.35164527,0.589204589,-0.061095718,0.138072747
0.204777075,0.897921146,-0.023341138,1.788098904,-0.396405525,0.411257917,-3.141537292,2.00662662,-1.196055917,0.506913914,-1.581726845,0.273740896,-0.139907063,0.191946793,-0.122300613
0.67096441,0.893420204,0.151337111,0.64063499,-0.396177883,-0.462575858,-1.575138044,2.114070797,-0.620110186,0.049762722,0.293857175,0.41407021,0.100437403,-1.214116984,-0.193178355
-0.649763284,0.386314234,-0.114761559,-0.985491106,0.048432056,1.011447184,-0.724301609,-2.972274855,-1.194191209,1.866504239,0.78440059,0.956179213,-0.573355418,-0.024151759,-1.042216651
-0.697688126,1.036913728,-0.609563526,0.546345657,-1.656658159,-2.039477676,-0.73307317,3.041266819,-1.440036137,2.278133562,0.625888463,-0.216645947,-1.027178401,-0.553715877,-0.118373349
-0.26544145,0.17002757,0.00807819,-1.036636697,0.301704218,0.326036669,2.08972305,-2.798611002,-1.310998534,2.484469845,-5.983676327,0.424174371,-0.040050477,-0.128138136,-0.135114594
0.15739227,0.618644353,-0.321154323,1.581381658,3.170518827,-0.359203797,2.446554742,-1.071262538,-1.4065971,2.354171869,-3.570072143,-0.662343214,-0.109881935,0.488175492,0.126492575
0.084875675,0.832977568,0.585206983,1.35737632,-0.191576488,-0.435436988,-3.05490191,-3.141575651,-1.15927041,-2.128834757,0.624417326,0.036951364,-0.392479587,2.747402897,-0.50517885
-0.067725734,0.875148,-0.108521525,-1.41714441,3.415722366,-0.676740558,-2.46579045,1.088641568,-1.263231427,1.365019331,0.225160925,0.181386997,-0.037434419,0.074632077,0.195355077
0.059940476,0.542964775,-0.162870235,0.462722631,0.385906359,-0.134230084,-1.475715363,1.321564509,-0.78512649,1.120399953,-1.697988609,-0.203154832,-0.06784466,0.065529892,-0.124565405
0.636630337,0.855251645,-0.025397901,-0.047832795,-0.98258796,-0.345829661,1.982253625,-2.749334366,-1.328358227,0.533383168,0.458325879,-1.302028664,-0.04812825,0.551723497,-0.18561007
-0.103506914,1.010957469,-0.059183297,0.201887532,-0.720979679,-0.03767143,2.326468348,1.931655636,-1.513307987,1.343391849,-0.583852349,-0.172709855,0.107794248,0.218424664,0.076603474
0.246675523,0.537241258,-0.723184993,-0.165701183,0.668511401,0.827486563,1.706615837,2.281662207,-1.138444765,0.566347201,4.193187168,-0.022595248,-0.001202317,0.289522024,-0.062212169
-0.089536658,1.816017053,0.197185271,2.232144596,-0.440278109,-1.108825361,-2.076618602,-1.772766114,-1.42425295,0.100868804,-0.041349504,1.238608394,-0.09560949,-0.065939083,0.101734046
0.096747911,1.340476441,-0.40373338,0.02944035,-1.358211201,0.266387617,0.79418567,-1.154191965,-1.491931435,0.572747791,0.682638281,0.112291549,0.46429703,-0.024314102,0.048605667
0.487504696,0.930798782,-0.127207538,1.056009837,-0.692583798,-0.43788823,3.030389035,-0.358057824,-1.334897684,0.174833356,-0.98920747,-0.118997125,0.149895572,-0.127812724,-0.156572961
0.113856842,0.614719698,-0.109114443,0.661780544,1.093156448,-0.550070887,-0.832574512,1.524384413,-0.706045397,0.561869666,0.224724521,-1.250058759,-0.042516164,0.046136927,-0.109545692
0.778786229,0.7116763,-0.06370853,0.675989536,-3.948040513,0.103523863,-2.400741396,2.398734179,-1.46320092,1.672504839,0.040854272,2.566618109,0.382655794,-0.131084056,-0.349998363
0.030194386,0.613382416,-0.073400603,0.226404866,-1.695184297,-0.646806652,-3.141537292,1.352093665,-1.283641785,-1.339150476,-0.430570463,-0.174135842,-0.212656679,0.503490374,-0.061408976
0.031726187,1.826117812,-0.088442965,-0.637927979,0.740674009,-0.151152128,-0.108931567,-3.039956855,-0.523791559,-0.034918823,0.453020268,1.192759268,0.39965345,0.023204808,0.147941636
-0.510813648,0.451295512,1.09930009,-1.321146456,1.421225599,-0.570185397,-2.121445531,-2.921473882,-1.537101445,0.796571576,-1.637375177,0.318127385,-0.156973693,-0.130435566,-0.348401133
0.165963369,0.623652421,-0.201251088,0.786410547,-2.637769329,-0.881083126,1.137024066,-2.643417527,-1.081048654,-0.08212039,0.798200799,1.309189239,0.089746161,-0.335360492,0.074190815
0.137070518,1.130741444,0.135813639,0.064495006,0.085765377,0.696072394,-2.788291821,2.727493954,-1.32788078,0.904205906,-0.02258801,-0.0008527,-0.023881437,-0.302888021,-0.244906091
-0.331184195,-0.612730735,0.607241045,-2.905712069,3.16923873,-0.127761241,-0.274739999,-2.815623167,-1.05407957,-3.607005228,1.732172148,0.592599802,-0.183932455,0.020415039,0.749403268
-0.201174973,0.830248636,-0.164453586,-1.976040453,-0.512232069,-0.372569245,0.377444851,0.494902597,-1.435382176,-0.947915638,0.940903348,-0.326772759,-0.814248507,0.059660191,-0.284859589
0.366283982,1.202493224,0.447814574,0.027387922,0.498627925,1.133505399,-0.167669426,-2.758356949,-1.161016986,2.477269413,-1.115594742,-0.250451126,0.40730598,-0.099152791,0.410176841
0.107521548,0.954260143,-0.075411374,-0.49074566,0.32912631,0.110989681,-0.04295481,-0.626297705,-1.332984942,1.604250072,-0.891093218,-0.283814,0.348803594,0.303233785,0.037996083
1.081642042,0.459630074,-0.010161793,-1.241549345,0.6779814,0.094005452,-1.442471269,1.209719206,-0.880429722,0.565564446,-1.052729414,-0.327763648,0.102913263,-0.040332938,-0.14260505
0.557582837,-0.201381752,-0.218021054,0.929080233,1.236035681,0.156973815,-1.233835187,-0.650894039,-1.264937564,-0.391790207,-0.210996697,-0.710892378,0.076515969,0.033219074,-1.049772298
-0.323082499,0.548415565,0.493927771,0.945683912,0.35356911,-0.002465541,-0.748319576,2.022927043,-1.029374398,0.85091739,-3.25174512,0.127665499,-0.210150134,-0.03450628,-0.334177624
0.882536702,0.649140484,0.272990016,-0.164898775,-3.396900899,1.087657154,-1.94528467,-2.98751919,-1.070262217,0.686485129,0.249225566,1.464587407,0.125163203,0.162172127,0.739917203
-0.259369804,0.619865277,-0.035573076,-0.038211667,0.471934041,-0.772877409,2.030498482,2.709712976,-0.435821619,0.858335618,-1.164990827,0.185631098,-0.17435356,0.449188159,0.013152648
-0.098586953,-0.340595237,-0.133953624,-2.367371049,0.020807654,0.285417938,-3.141537292,2.570044689,-1.363610344,0.745506799,-1.142731642,2.343908124,-0.081954006,-0.101241636,-0.093569054
0.18960444,-0.305422895,-0.210896323,1.287304149,-0.34593115,-0.222683118,-0.093197361,-1.141184457,-1.417726314,-0.00167892,-0.129794108,2.656164302,0.72327057,0.381737148,0.006104868
-0.21463417,0.723947647,-0.006784542,1.020841392,-0.282809495,-0.881118523,-2.556063741,2.160816525,-1.251907716,-1.57528609,2.003571661,0.903539625,0.117220059,-0.261700308,-0.412211055
0.515354664,1.45048095,0.270760827,-0.446673142,1.2187281,-0.056733102,2.504312935,-0.693136501,-1.203754282,1.58476155,-0.346343995,0.44359374,0.261001203,0.501986419,0.08611696
0.106620865,1.158458276,0.084711914,-0.590447384,-1.343616097,-0.304982957,-2.447468249,-0.494122338,-1.435996578,1.398347096,1.614909656,-0.003782839,0.05278409,0.102054606,0.067355562
-0.57894768,0.979942931,0.018766265,0.739751774,-2.447060192,0.073722305,2.790065918,2.078055402,-1.236181178,1.670127735,-0.933267918,-0.501961849,-0.013773656,-0.001531495,0.004913496
-0.100863494,1.222587329,-0.115256701,1.447051739,-0.234274383,-0.101434351,0.348699274,-0.724714516,-1.263897861,-3.706695064,-1.68877387,-0.416271909,-0.019237299,-0.032241948,0.257973384
-0.231982979,0.918022115,0.037390899,0.763509914,2.764492072,0.213347732,-2.102507054,0.577435356,-1.337773808,1.702705517,-0.336998586,-1.04666473,0.123835723,-0.548152771,-0.060092775
0.617177475,0.678383207,0.242797915,0.365383442,0.398414447,0.056340436,-0.885155564,1.838843337,-1.307540409,0.516454023,1.227524139,0.538337708,-0.392950961,0.022402898,-0.080692637
-0.101424418,0.26741834,0.02865266,-3.262103732,1.178103358,0.08101494,0.217996126,-2.973947821,-1.005176761,0.825884494,0.005795836,-0.034853349,-0.039567574,-0.340371996,-0.129323554
-0.003631853,1.142853101,0.744082899,1.878309944,-5.999759578,0.782469588,0.515734983,3.141391462,-1.538488621,0.630760211,0.620494229,0.168762853,-0.218195721,-0.682704852,0.490584718
-0.730035909,1.536264274,-0.121436344,-0.204231629,-0.600699516,-0.177862101,1.00703818,1.475973887,-0.503370973,0.570456646,0.880966004,0.863515046,0.766229468,0.024294124,-0.408119472
0.134644494,1.959244249,-0.867193001,0.29475884,1.481044714,0.178199994,-2.243935324,0.458011137,-1.185098792,0.223900352,-0.081085601,0.024720937,0.230180466,1.427617499,-0.157473418
0.027136107,1.056537506,-0.033734637,-2.187479984,1.204067572,-2.152453545,0.751352944,2.449183215,-1.276572529,1.052107168,2.060703212,1.789794426,0.304758521,0.645460182,0.38315344
-0.138441004,1.166850068,0.300082406,-0.175366118,2.620411153,-0.03760758,2.358085548,1.486299181,-1.436809946,0.034227687,-0.248962623,0.9389887,0.014384653,0.120092302,-0.110031437
-0.181025068,1.178215125,0.195084507,0.270867094,0.435082101,-0.560979444,3.141572127,-1.411572913,-1.45025508,-0.959858407,-0.739648359,0.300601745,-0.144998623,0.34289188,0.091895441
-0.351759981,1.139503692,0.161115961,-0.250751779,-0.032886201,0.755042638,-1.408457558,1.741896511,-1.35508025,-1.837513179,-0.632131535,-0.01868574,-0.040046507,0.331846485,-0.245203603
-0.968017345,0.621010268,0.229143035,-1.5877647,1.877726702,-2.282804483,-0.001573564,-2.801953751,-1.356596927,1.191475173,-0.35321077,2.787022891,-0.087268647,0.045752,-0.303134329
-0.068138543,1.339739819,-0.02809735,-1.848072636,-1.020979917,0.351551455,-2.58921,1.587914364,-1.08842001,-2.319370145,-0.003183891,-0.347821838,-0.495335888,1.261198703,0.782382639
-0.247523,0.910026418,-0.157936089,0.087667439,-1.37286001,0.418012153,-1.139564216,2.563505472,-1.538582265,0.91102726,-0.3077613,0.216597376,0.086324254,0.042999525,0.184909724
-0.243844753,0.780288596,0.178164261,-2.164002461,1.235571647,0.385095107,-0.365766571,-2.492135394,-1.07993287,0.375000369,1.269809437,1.456628311,0.081741586,0.061924146,-0.542254023
-0.324032707,1.527068202,-0.037598028,0.244943247,-1.30875512,-0.533295424,-0.299557024,-2.547672166,-1.419514456,0.383298144,0.097490588,0.130881601,0.141681371,-0.00552225,0.389991198
0.020001673,0.947126456,-0.112193228,-2.065275357,-1.156922259,0.645745744,0.031600289,-2.875238015,-1.368241203,0.296777038,-0.268687339,0.006656331,-0.01133323,-0.001597399,0.122538983
0.043337467,1.149231818,0.452633797,3.267085969,-1.840579332,0.766209434,2.78116672,0.131274374,-0.710275924,-0.428820684,-3.36623343,-1.249502952,-0.847360721,0.298817733,-0.684578957
-0.194320595,1.106661656,0.933775794,0.296913567,0.170113568,-0.183158457,3.141572127,-3.126291053,-1.137743925,-0.347839085,-2.040890406,-0.220409338,0.027897718,0.201793121,0.219180827
0.111268349,0.981912637,-0.077495614,-0.084363254,-2.716899553,-0.324963712,-0.555099472,1.264647377,-1.210942281,-0.017636171,-0.436986646,-0.111333941,-0.097801641,-0.151614672,0.23668305
-0.082775618,1.272035922,-0.194049137,-0.734782899,1.900964585,-1.160292664,-2.418134202,1.755710621,-1.239943693,-0.752681998,0.573892863,1.700676413,-0.232251761,-0.410443814,0.020453016
-0.129132896,1.036194835,0.267491136,1.859703642,-0.073536054,0.548759959,-0.536769232,1.844342628,-0.892922007,1.065743125,0.750472083,0.675873186,0.268727071,1.961986357,0.103710738
-0.787936765,1.251789707,1.133038689,0.886297724,-1.087122572,0.513987144,-1.982474407,-2.902834517,-1.56930008,2.330899477,1.306217956,-0.70759348,0.140053864,0.380528454,0.981058535
-0.036187344,1.204186849,-0.032148492,1.949822365,0.782768984,0.081196559,-3.141537292,-2.911894485,-1.545187277,-3.088402586,-0.991338571,1.080847067,0.201273416,-0.096117206,-0.171240649
0.126859896,0.258007801,-0.219665244,-1.453385367,-1.815316061,-1.312136643,2.374133757,-2.297575348,-1.249592202,-0.380990528,0.150499931,-0.204233846,-0.116618,-0.224620695,0.090317821
